ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,638,643,0,164,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.cleanup(OvmVm$Details),com.cloud.ovm.hypervisor.OvmResourceBase,cleanup,(Lcom/cloud/ovm/object/OvmVm$Details;)V,false,true,At OvmResourceBase.java:[line 640],com.cloud.ovm.hypervisor.OvmResourceBase,true,640,640,44,44,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 640],com.cloud.ovm.hypervisor.OvmResourceBase,640,640,40,40,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,debf2df4cb264a712b4faab48bb08a4,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,170,263,0,1228,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,"In method com.cloud.ovm.hypervisor.OvmResourceBase.configure(String, Map)",com.cloud.ovm.hypervisor.OvmResourceBase,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At OvmResourceBase.java:[line 186],com.cloud.ovm.hypervisor.OvmResourceBase,true,186,186,238,238,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 186],com.cloud.ovm.hypervisor.OvmResourceBase,186,186,234,234,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,28afc757c5f7a4ab1c0079addac68486,0,1,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,170,263,0,1228,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,"In method com.cloud.ovm.hypervisor.OvmResourceBase.configure(String, Map)",com.cloud.ovm.hypervisor.OvmResourceBase,configure,(Ljava/lang/String;Ljava/util/Map;)Z,false,true,At OvmResourceBase.java:[line 221],com.cloud.ovm.hypervisor.OvmResourceBase,true,221,221,436,436,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 221],com.cloud.ovm.hypervisor.OvmResourceBase,221,221,432,432,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,28afc757c5f7a4ab1c0079addac68486,1,1,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,415,422,0,178,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.createNfsSr(StorageFilerTO),com.cloud.ovm.hypervisor.OvmResourceBase,createNfsSr,(Lcom/cloud/agent/api/to/StorageFilerTO;)V,false,true,At OvmResourceBase.java:[line 421],com.cloud.ovm.hypervisor.OvmResourceBase,true,421,421,75,75,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 415],com.cloud.ovm.hypervisor.OvmResourceBase,415,415,20,20,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e245662edf5e4ed9a7d86979effcd69,0,0,117,At OvmResourceBase.java:[line 421],com.cloud.ovm.hypervisor.OvmResourceBase,421,421,72,72,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,425,431,0,146,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.createOCFS2Sr(StorageFilerTO),com.cloud.ovm.hypervisor.OvmResourceBase,createOCFS2Sr,(Lcom/cloud/agent/api/to/StorageFilerTO;)V,false,true,At OvmResourceBase.java:[line 430],com.cloud.ovm.hypervisor.OvmResourceBase,true,430,430,57,57,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 430],com.cloud.ovm.hypervisor.OvmResourceBase,430,430,54,54,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,1f8a89029292e9ecd109170240dbed31,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,915,921,0,273,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(AttachIsoCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/AttachIsoCommand;)Lcom/cloud/agent/api/Answer;,false,true,At OvmResourceBase.java:[line 920],com.cloud.ovm.hypervisor.OvmResourceBase,true,920,920,129,129,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 920],com.cloud.ovm.hypervisor.OvmResourceBase,920,920,125,125,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,7e9c2c7abe3222eb93cb21cc387dda9e,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,1110,1143,0,525,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(CheckNetworkCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/CheckNetworkCommand;)Lcom/cloud/agent/api/CheckNetworkAnswer;,false,true,At OvmResourceBase.java:[line 1140],com.cloud.ovm.hypervisor.OvmResourceBase,true,1140,1140,242,242,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 1120],com.cloud.ovm.hypervisor.OvmResourceBase,1120,1120,106,106,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,40f3200d628e56115f36b108b94f1ec0,0,0,117,At OvmResourceBase.java:[line 1127],com.cloud.ovm.hypervisor.OvmResourceBase,1127,1127,163,163,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 1133],com.cloud.ovm.hypervisor.OvmResourceBase,1133,1133,220,220,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,856,870,0,398,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(CheckVirtualMachineCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/CheckVirtualMachineCommand;)Lcom/cloud/agent/api/CheckVirtualMachineAnswer;,false,true,At OvmResourceBase.java:[line 863],com.cloud.ovm.hypervisor.OvmResourceBase,true,863,863,85,85,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 863],com.cloud.ovm.hypervisor.OvmResourceBase,863,863,82,82,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a06dd24bf756f2749719d559021fb87c,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,856,870,0,398,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(CheckVirtualMachineCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/CheckVirtualMachineCommand;)Lcom/cloud/agent/api/CheckVirtualMachineAnswer;,false,true,At OvmResourceBase.java:[line 869],com.cloud.ovm.hypervisor.OvmResourceBase,true,869,869,136,136,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 869],com.cloud.ovm.hypervisor.OvmResourceBase,869,869,132,132,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,631eb7f1d15fc05b6755f868098949fc,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,950,961,0,184,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(CleanupNetworkRulesCmd),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/CleanupNetworkRulesCmd;)Lcom/cloud/agent/api/Answer;,false,true,At OvmResourceBase.java:[line 954],com.cloud.ovm.hypervisor.OvmResourceBase,true,954,954,15,15,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,,,,,,,,,,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,3a679a75433361ee0c73bbdfa7d1a603,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,1101,1106,0,161,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(DeleteStoragePoolCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/DeleteStoragePoolCommand;)Lcom/cloud/agent/api/Answer;,false,true,At OvmResourceBase.java:[line 1103],com.cloud.ovm.hypervisor.OvmResourceBase,true,1103,1103,51,51,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 1103],com.cloud.ovm.hypervisor.OvmResourceBase,1103,1103,47,47,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,77554aece55488e10006f53e97ed98de,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,905,909,0,186,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(FenceCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/FenceCommand;)Lcom/cloud/agent/api/FenceAnswer;,false,true,At OvmResourceBase.java:[line 908],com.cloud.ovm.hypervisor.OvmResourceBase,true,908,908,62,62,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 908],com.cloud.ovm.hypervisor.OvmResourceBase,908,908,58,58,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,e224c37eb5f1dfedbc9bb7e69c937460,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,677,687,0,425,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(GetHostStatsCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/GetHostStatsCommand;)Lcom/cloud/agent/api/Answer;,false,true,At OvmResourceBase.java:[line 686],com.cloud.ovm.hypervisor.OvmResourceBase,true,686,686,197,197,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 686],com.cloud.ovm.hypervisor.OvmResourceBase,686,686,193,193,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,765bffe7be3ca69ad04af4f25d4acca6,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,760,764,0,191,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(GetStorageStatsCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/GetStorageStatsCommand;)Lcom/cloud/agent/api/GetStorageStatsAnswer;,false,true,At OvmResourceBase.java:[line 763],com.cloud.ovm.hypervisor.OvmResourceBase,true,763,763,68,68,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 763],com.cloud.ovm.hypervisor.OvmResourceBase,763,763,64,64,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b9f40673364fd177f441d63c9781add,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,797,808,0,346,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(GetVmStatsCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/GetVmStatsCommand;)Lcom/cloud/agent/api/GetVmStatsAnswer;,false,true,At OvmResourceBase.java:[line 804],com.cloud.ovm.hypervisor.OvmResourceBase,true,804,804,96,96,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 804],com.cloud.ovm.hypervisor.OvmResourceBase,804,804,91,91,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,4bb3f97a4b36d843019fc4dd56596622,0,0,117,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In OvmResourceBase.java,com.cloud.ovm.hypervisor.OvmResourceBase,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In class com.cloud.ovm.hypervisor.OvmResourceBase,com.cloud.ovm.hypervisor.OvmResourceBase,true,com.cloud.ovm.hypervisor.OvmResourceBase,880,884,0,185,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,In method com.cloud.ovm.hypervisor.OvmResourceBase.execute(GetVncPortCommand),com.cloud.ovm.hypervisor.OvmResourceBase,execute,(Lcom/cloud/agent/api/GetVncPortCommand;)Lcom/cloud/agent/api/GetVncPortAnswer;,false,true,At OvmResourceBase.java:[line 883],com.cloud.ovm.hypervisor.OvmResourceBase,true,883,883,62,62,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,At OvmResourceBase.java:[line 883],com.cloud.ovm.hypervisor.OvmResourceBase,883,883,58,58,OvmResourceBase.java,com/cloud/ovm/hypervisor/OvmResourceBase.java,java/com/cloud/ovm/hypervisor/OvmResourceBase.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ee7822fb18622a3f4b8945e0dc82a368,0,0,117,,,,,,,,,,,,,,,,,,
